ID;Cota;t_max;t_min;prec;vel_media;racha;ID_INCENDIO
11863;840;14.5;7.34;2.96;nan;nan;2002323896
11864;1510;4.9;2.1;4.28;2.32;1.686.666.667;2002330002
11865;60;14.46;8.16;0.48;2.78;10.88;2002330005
11866;60;14.46;8.16;0.48;2.78;10.88;2002330006
11868;60;12.62;5.9;0;2.66;9.12;2002330008
11871;60;12.625;5.125;0;2.5;7.575;2002330011
11874;10;13.55;5.3;0;1.46;4.45;2002330017
11876;60;12.625;5.125;0;2.5;7.575;2002330019
11878;10;13.55;4.775;0;1.46;4.325;2002330021
11880;60;12.85;4.75;0;2.65;7.775;2002330024
11885;10;14.2;4.825;0;1.4;4.45;2002330030
11890;60;14.575;6.1;0.275;3.225;8.4;2002330038
11891;60;14.575;6.1;0.275;3.225;8.4;2002330041
11894;10;14.1;4.94;0.12;1.12;4.4;2002330044
11905;60;14.38;5.56;1.18;3.9;16.76;2002330063
11906;10;14.22;6.76;1.38;1.22;8.04;2002330064
11907;10;14.22;6.76;1.38;1.22;8.04;2002330065
11912;127;13.92;6.8;nan;2.28;9.6;2002330073
11919;10;15.66;7.64;0.08;1.56;9.04;2002330082
11924;10;15.66;7.64;0.08;1.56;9.04;2002330088
11925;127;14.76;7.2;nan;3.44;12.26;2002330089
11929;10;15.66;7.64;0.08;1.56;9.04;2002330093
11931;10;15.66;7.64;0.08;1.56;9.04;2002330095
11935;10;15.66;7.64;0.08;1.56;9.04;2002330105
11937;10;15.66;7.64;0.08;1.56;9.04;2002330110
11940;127;14.76;7.2;nan;3.44;12.26;2002330113
11945;127;15.28;7.2;nan;3.94;14.04;2002330122
11951;10;16;7.7;0.08;2.24;10.54;2002330128
11957;10;16.6;7.98;0.08;2.12;11.22;2002330137
11960;10;16.6;7.98;0.08;2.12;11.22;2002330144
11961;10;16.6;7.98;0.08;2.12;11.22;2002330145
11963;127;16.16;7.6;nan;4.54;15.98;2002330149
11973;127;16.96;8.2;nan;4.16;15.66;2002330162
11975;60;17.88;9.82;0.54;6.84;24.5;2002330165
11977;60;17.88;9.82;0.54;6.84;24.5;2002330167
11981;60;17.88;9.82;0.54;6.84;24.5;2002330172
11982;127;16.96;8.2;nan;4.16;15.66;2002330173
11983;60;17.88;9.82;0.54;6.84;24.5;2002330174
11986;127;16.96;8.2;nan;4.16;15.66;2002330179
11987;60;17.88;9.82;0.54;6.84;24.5;2002330180
11988;60;17.88;9.82;0.54;6.84;24.5;2002330181
11991;60;17.88;9.82;0.54;6.84;24.5;2002330184
11993;127;16.96;8.2;nan;4.16;15.66;2002330186
11996;127;16.96;8.2;nan;4.16;15.66;2002330189
11997;1510;4.9;-1.78;2.04;3.62;16.6;2002330190
11999;127;16.96;8.2;nan;4.16;15.66;2002330192
12000;60;17.88;9.82;0.54;6.84;24.5;2002330193
12001;127;16.96;8.2;nan;4.16;15.66;2002330194
12002;127;16.96;8.2;nan;4.16;15.66;2002330195
12003;127;16.96;8.2;nan;4.16;15.66;2002330196
12004;127;16.96;8.2;nan;4.16;15.66;2002330197
12007;127;16.96;8.2;nan;4.16;15.66;2002330200
12008;127;16.96;8.2;nan;4.16;15.66;2002330201
12009;60;17.88;9.82;0.54;6.84;24.5;2002330202
12022;127;18.16;9.12;nan;4.28;17;2002330216
12024;127;18.16;9.12;nan;4.28;17;2002330218
12025;127;18.16;9.12;nan;4.28;17;2002330219
12034;60;18.34;10.24;0.04;7.56;25.5;2002330228
12036;127;18.16;9.12;nan;4.28;17;2002330230
12038;127;18.16;9.12;nan;4.28;17;2002330232
12040;127;18.16;9.12;nan;4.28;17;2002330234
12041;127;18.16;9.12;nan;4.28;17;2002330235
12045;60;18.34;10.24;0.04;7.56;25.5;2002330239
12049;60;18.34;10.24;0.04;7.56;25.5;2002330245
12050;127;18.16;9.12;nan;4.28;17;2002330247
12051;60;18.34;10.24;0.04;7.56;25.5;2002330249
12052;60;18.34;10.24;0.04;7.56;25.5;2002330250
12053;10;16.72;9.4;0;2.16;9.68;2002330251
12061;127;18.16;9.12;nan;4.28;17;2002330262
12062;127;18.16;9.12;nan;4.28;17;2002330263
12063;127;18.16;9.12;nan;4.28;17;2002330264
12065;60;18.34;10.24;0.04;7.56;25.5;2002330266
12066;60;18.34;10.24;0.04;7.56;25.5;2002330268
12067;60;18.34;10.24;0.04;7.56;25.5;2002330269
12073;60;18.34;10.24;0.04;7.56;25.5;2002330275
12074;60;18.34;10.24;0.04;7.56;25.5;2002330276
12077;60;18.46;9.84;0;5.72;22.1;2002330279
12078;60;18.46;9.84;0;5.72;22.1;2002330280
12080;60;18.46;9.84;0;5.72;22.1;2002330282
12081;60;18.46;9.84;0;5.72;22.1;2002330283
12086;60;18.46;9.84;0;5.72;22.1;2002330289
12092;60;18.46;9.84;0;5.72;22.1;2002330296
12093;127;18.6;9.08;0.02;3.56;14.22;2002330297
12094;127;18.6;9.08;0.02;3.56;14.22;2002330298
12101;60;18.46;9.84;0;5.72;22.1;2002330310
12103;127;18.6;9.08;0.02;3.56;14.22;2002330312
12104;60;18.46;9.84;0;5.72;22.1;2002330313
12105;60;18.78;9.84;0;4.04;19.6;2002330314
12106;60;18.78;9.84;0;4.04;19.6;2002330315
12107;60;18.78;9.84;0;4.04;19.6;2002330316
12108;60;18.78;9.84;0;4.04;19.6;2002330317
12110;60;18.78;9.84;0;4.04;19.6;2002330319
12112;60;18.78;9.84;0;4.04;19.6;2002330321
12113;60;18.78;9.84;0;4.04;19.6;2002330322
12114;60;18.78;9.84;0;4.04;19.6;2002330323
12115;60;18.78;9.84;0;4.04;19.6;2002330324
12116;60;18.78;9.84;0;4.04;19.6;2002330325
12117;60;18.78;9.84;0;4.04;19.6;2002330326
12124;127;18.76;9.32;0;2.9;12.34;2002330333
12125;10;16.66;8.68;0;1.42;6.5;2002330334
12126;60;18.78;9.84;0;4.04;19.6;2002330335
12127;60;18.78;9.84;0;4.04;19.6;2002330336
12128;60;18.78;9.84;0;4.04;19.6;2002330337
12129;60;18.78;9.84;0;4.04;19.6;2002330338
12146;60;18.78;9.84;0;4.04;19.6;2002330355
12147;10;16.66;8.68;0;1.42;6.5;2002330356
12149;60;18.78;9.84;0;4.04;19.6;2002330359
12152;1510;9.24;1.8;2;3.22;13.24;2002330368
12154;127;17.84;9.64;0.6;2.12;12.18;2002330370
12155;127;17.84;9.64;0.6;2.12;12.18;2002330371
12158;100;14.3;10.2;3.7;2.2;16.9;2002330375
12162;100;14.3;10.2;3.7;2.2;16.9;2002330379
12166;10;16.1;9.24;2.82;1.38;6.78;2002330388
12172;127;17.84;9.64;0.6;2.12;12.18;2002330405
12175;127;17.84;9.64;0.6;2.12;12.18;2002330409
12176;127;17.84;9.64;0.6;2.12;12.18;2002330410
12177;127;17.84;9.64;0.6;2.12;12.18;2002330411
12178;100;14.3;10.2;3.7;2.2;16.9;2002330412
12181;60;17.7;10.02;0.96;3.66;18.66;2002330417
12182;60;17.7;10.02;0.96;3.66;18.66;2002330418
12183;127;17.84;9.64;0.6;2.12;12.18;2002330419
12184;60;17.7;10.02;0.96;3.66;18.66;2002330420
12185;60;17.7;10.02;0.96;3.66;18.66;2002330421
12186;60;17.7;10.02;0.96;3.66;18.66;2002330422
12187;60;17.7;10.02;0.96;3.66;18.66;2002330423
12188;60;17.7;10.02;0.96;3.66;18.66;2002330424
12189;60;17.7;10.02;0.96;3.66;18.66;2002330425
12190;60;17.7;10.02;0.96;3.66;18.66;2002330426
12198;60;17.7;10.02;0.96;3.66;18.66;2002330434
12199;60;17.7;10.02;0.96;3.66;18.66;2002330435
12205;60;17.7;10.02;0.96;3.66;18.66;2002330441
12207;60;17.7;10.02;0.96;3.66;18.66;2002330443
12208;60;17.7;10.02;0.96;3.66;18.66;2002330444
12212;60;17.7;10.02;0.96;3.66;18.66;2002330448
12213;60;17.7;10.02;0.96;3.66;18.66;2002330450
12221;60;17.7;10.02;0.96;3.66;18.66;2002330460
12222;60;17.7;10.02;0.96;3.66;18.66;2002330461
12223;127;17.26;9.34;0.6;2.4;13.56;2002330462
12224;127;17.26;9.34;0.6;2.4;13.56;2002330463
12229;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330470
12230;10;16.28;8.54;2.82;1.4;6.68;2002330472
12231;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330473
12232;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330474
12233;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330475
12239;60;16.72;9.34;0.96;3.78;17.56;2002330481
12240;127;17.02;8.42;0.6;2.5;11.4;2002330482
12241;127;16.82;8.18;0.68;2.06;11.58;2002330483
12242;60;16.72;9.34;0.96;3.78;17.56;2002330484
12243;60;16.72;9.34;0.96;3.78;17.56;2002330485
12244;60;16.72;9.34;0.96;3.78;17.56;2002330486
12245;60;16.72;9.34;0.96;3.78;17.56;2002330487
12246;60;16.72;9.34;0.96;3.78;17.56;2002330488
12247;60;16.72;9.34;0.96;3.78;17.56;2002330489
12248;60;16.72;9.34;0.96;3.78;17.56;2002330490
12249;60;16.72;9.34;0.96;3.78;17.56;2002330491
12264;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330509
12265;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330510
12266;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330512
12267;127;17.02;8.42;0.6;2.5;11.4;2002330513
12269;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330515
12270;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330516
12271;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330517
12273;60;16.72;9.34;0.96;3.78;17.56;2002330521
12275;60;16.88;9.88;1.56;3.84;16.96;2002330523
12276;100;16.225;10.575;1.05;3.05;13.1;2002330525
12277;100;16.225;10.575;1.05;3.05;13.1;2002330526
12278;100;16.225;10.575;1.05;3.05;13.1;2002330527
12280;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330529
12281;60;16.72;9.34;0.96;3.78;17.56;2002330530
12282;60;16.72;9.34;0.96;3.78;17.56;2002330531
12283;127;17.02;8.42;0.6;2.5;11.4;2002330532
12285;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330535
12287;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330537
12288;100;1.546.666.667;10.3;1.233.333.333;2.966.666.667;1.303.333.333;2002330538
12291;127;16.82;8.18;0.68;2.06;11.58;2002330541
12309;10;16.9;8.7;2.82;1.3;7.4;2002330559
12310;127;16.82;8.18;0.68;2.06;11.58;2002330560
12311;60;16.88;9.88;1.56;3.84;16.96;2002330561
12312;60;16.88;9.88;1.56;3.84;16.96;2002330562
12313;60;16.88;9.88;1.56;3.84;16.96;2002330563
12314;60;16.88;9.88;1.56;3.84;16.96;2002330564
12315;60;16.88;9.88;1.56;3.84;16.96;2002330566
12316;100;16.225;10.575;1.05;3.05;13.1;2002330567
12317;100;16.225;10.575;1.05;3.05;13.1;2002330568
12318;100;16.225;10.575;1.05;3.05;13.1;2002330569
12319;100;16.225;10.575;1.05;3.05;13.1;2002330570
12326;127;16.82;8.18;0.68;2.06;11.58;2002330577
12332;127;16.82;8.18;0.68;2.06;11.58;2002330585
12333;1510;9.12;1.62;2.4;3.78;16.38;2002330586
12337;100;16.225;10.575;1.05;3.05;13.1;2002330590
12338;100;16.225;10.575;1.05;3.05;13.1;2002330592
12348;127;16.82;8.18;0.68;2.06;11.58;2002330607
12353;127;16.82;8.18;0.68;2.06;11.58;2002330613
12354;127;16.82;8.18;0.68;2.06;11.58;2002330615
12355;127;16.82;8.18;0.68;2.06;11.58;2002330616
12356;127;16.82;8.18;0.68;2.06;11.58;2002330618
12357;127;16.82;8.18;0.68;2.06;11.58;2002330619
12358;127;16.82;8.18;0.68;2.06;11.58;2002330623
12361;10;16.9;8.7;2.82;1.3;7.4;2002330626
12363;10;16.9;8.7;2.82;1.3;7.4;2002330628
12364;10;16.9;8.7;2.82;1.3;7.4;2002330629
12365;10;16.9;8.7;2.82;1.3;7.4;2002330630
12366;60;16.88;9.88;1.56;3.84;16.96;2002330631
12367;60;16.88;9.88;1.56;3.84;16.96;2002330632
12368;60;16.88;9.88;1.56;3.84;16.96;2002330633
12369;60;16.88;9.88;1.56;3.84;16.96;2002330634
12370;60;16.88;9.88;1.56;3.84;16.96;2002330635
12371;60;16.88;9.88;1.56;3.84;16.96;2002330636
12372;60;16.88;9.88;1.56;3.84;16.96;2002330637
12373;60;16.88;9.88;1.56;3.84;16.96;2002330638
12374;60;16.88;9.88;1.56;3.84;16.96;2002330639
12375;60;16.88;9.88;1.56;3.84;16.96;2002330640
12384;60;16.88;9.88;1.56;3.84;16.96;2002330649
12385;60;16.88;9.88;1.56;3.84;16.96;2002330650
12386;10;16.9;8.7;2.82;1.3;7.4;2002330651
12387;10;16.9;8.7;2.82;1.3;7.4;2002330652
12388;10;16.9;8.7;2.82;1.3;7.4;2002330653
12389;10;16.9;8.7;2.82;1.3;7.4;2002330654
12390;10;16.9;8.7;2.82;1.3;7.4;2002330655
12391;10;16.9;8.7;2.82;1.3;7.4;2002330656
12392;10;16.9;8.7;2.82;1.3;7.4;2002330657
12393;10;16.9;8.7;2.82;1.3;7.4;2002330658
12394;10;16.9;8.7;2.82;1.3;7.4;2002330659
12395;10;16.9;8.7;2.82;1.3;7.4;2002330660
12397;100;16.225;10.575;1.05;3.05;13.1;2002330662
12398;127;16.82;8.18;0.68;2.06;11.58;2002330663
12401;60;16.88;9.88;1.56;3.84;16.96;2002330666
12402;60;16.88;9.88;1.56;3.84;16.96;2002330667
12404;127;16.82;8.18;0.68;2.06;11.58;2002330671
12405;127;16.82;8.18;0.68;2.06;11.58;2002330672
12406;127;16.82;8.18;0.68;2.06;11.58;2002330673
12407;127;16.82;8.18;0.68;2.06;11.58;2002330674
12434;100;16.62;10.36;1.2;3.5;14.48;2002330704
12435;60;17.52;9.68;1.98;5.52;21.56;2002330705
12436;60;17.52;9.68;1.98;5.52;21.56;2002330706
12437;60;17.52;9.68;1.98;5.52;21.56;2002330707
12442;100;16.62;10.36;1.2;3.5;14.48;2002330712
12443;10;18.02;8.54;2.82;1.52;9.34;2002330713
12444;10;18.02;8.54;2.82;1.52;9.34;2002330714
12445;100;16.62;10.36;1.2;3.5;14.48;2002330715
12446;60;16.88;9.88;1.56;3.84;16.96;2002330716
12451;100;16.62;10.36;1.2;3.5;14.48;2002330721
12452;100;16.62;10.36;1.2;3.5;14.48;2002330722
12454;127;17.38;7.78;1.14;2.94;14.9;2002330725
12456;127;17.38;7.78;1.14;2.94;14.9;2002330727
12460;100;16.62;10.36;1.2;3.5;14.48;2002330733
12464;100;16.62;10.36;1.2;3.5;14.48;2002330739
12468;10;18.02;8.54;2.82;1.52;9.34;2002330743
12471;60;17.52;9.68;1.98;5.52;21.56;2002330746
12473;60;17.52;9.68;1.98;5.52;21.56;2002330748
12474;60;16.88;9.88;1.56;3.84;16.96;2002330749
12475;100;16.225;10.575;1.05;3.05;13.1;2002330750
12476;60;16.88;9.88;1.56;3.84;16.96;2002330751
12477;60;16.88;9.88;1.56;3.84;16.96;2002330752
12478;60;16.88;9.88;1.56;3.84;16.96;2002330753
12480;127;17.38;7.78;1.14;2.94;14.9;2002330756
12481;10;18.02;8.54;2.82;1.52;9.34;2002330757
12482;100;18.4;9.94;2.34;4.9;15.82;2002330760
12484;10;18.02;8.54;2.82;1.52;9.34;2002330762
12485;10;18.02;8.54;2.82;1.52;9.34;2002330763
12486;10;18.02;8.54;2.82;1.52;9.34;2002330764
12487;10;18.02;8.54;2.82;1.52;9.34;2002330765
12488;10;18.02;8.54;2.82;1.52;9.34;2002330766
12489;60;19.15;9.25;1.3;8.46;23.22;2002330767
12504;100;16.62;10.36;1.2;3.5;14.48;2002330784
12505;100;16.62;10.36;1.2;3.5;14.48;2002330785
12514;10;18.38;7.6;0;1.52;8.22;2002330796
12515;10;18.38;7.6;0;1.52;8.22;2002330797
12524;100;17.64;10.16;0.6;3.62;13.6;2002330808
12529;100;17.64;10.16;0.6;3.62;13.6;2002330814
12533;127;14.56;8.6;nan;3.94;11.5;2002330819
12536;100;11.94;7.68;1.08;2.18;10.66;2002330835
12537;60;11.625;5.325;0.125;1.825;10.2;2002330837
12538;60;13.44;8.24;0.3;6.24;14.66;2002330839
12542;60;13.88;9.14;0.32;6.86;15.34;2002330845
12543;60;13.88;9.14;0.32;6.86;15.34;2002330848
12544;127;14;8.1;0.9;4.84;12.18;2002330849
12545;60;14.52;10.18;0.2;6.24;15.22;2002330851
12546;60;14.52;10.18;0.2;6.24;15.22;2002330852
12547;60;14.52;10.18;0.2;6.24;15.22;2002330853
12548;10;14.76;10.86;0;2.7;9.22;2002330854
12549;127;14.48;8.5;0.36;4.56;11.02;2002330856
12551;60;15.4;11.18;2.04;6.9;18.34;2002330860
12552;60;15.4;11.18;2.04;6.9;18.34;2002330861
12555;60;15.4;11.18;2.04;6.9;18.34;2002330865
12557;60;15.4;11.18;2.04;6.9;18.34;2002330868
12559;60;15.4;11.18;2.04;6.9;18.34;2002330871
12560;127;15.72;8.46;2.32;5.46;12.56;2002330873
12561;10;15.18;10.5;0.5;2.54;8.38;2002330874
12562;10;15.18;10.5;0.5;2.54;8.38;2002330875
12563;127;16.12;9.12;3.54;5.68;13.78;2002330878
12564;60;13.7;7.65;0.1;nan;nan;2002330879
12566;10;14;8.4;0.48;2;6.74;2002330882
12567;10;16.32;8.54;1.54;1.28;9.72;2002330885
12569;60;16.6;9.76;2.14;nan;nan;2002330889
12587;60;17.82;11;1.94;nan;nan;2002330909
12588;127;19;9.44;1.18;3.72;12.84;2002330910
12589;60;17.82;11;1.94;nan;nan;2002330913
12590;127;19;9.44;1.18;3.72;12.84;2002330914
12591;1510;6.34;1.36;0.96;3.6;14.84;2002330915
12592;127;19;9.44;1.18;3.72;12.84;2002330916
12593;127;19;9.44;1.18;3.72;12.84;2002330917
12594;60;17.82;11;1.94;nan;nan;2002330918
12598;127;20.24;10.04;0.92;3.94;12.24;2002330923
12601;60;18.64;11.52;1.5;nan;nan;2002330927
12602;127;20.24;10.04;0.92;3.94;12.24;2002330928
12604;60;18.64;11.52;1.5;nan;nan;2002330930
12605;127;20.24;10.04;0.92;3.94;12.24;2002330931
12606;10;17.18;9.9;0.28;1.62;7.5;2002330933
12611;127;20.24;10.04;0.92;3.94;12.24;2002330939
12615;10;17.66;10.1;0.04;1.56;8.34;2002330944
12616;60;18.8;11.74;0.98;nan;nan;2002330945
12629;127;21.56;10.64;0;3.88;11.24;2002330966
12630;60;18.78;11.6;0;nan;nan;2002330967
12636;60;18.78;11.6;0;nan;nan;2002330974
12638;10;17.2;10.56;0;1.84;7.12;2002330976
12640;60;18.78;11.6;0;nan;nan;2002330978
12643;60;17.86;10.72;0;nan;nan;2002330981
12645;60;17.86;10.72;0;nan;nan;2002330987
12646;60;17.86;10.72;0;nan;nan;2002330991
12647;60;17.86;10.72;0;nan;nan;2002330992
12648;60;17.86;10.72;0;nan;nan;2002330993
12651;60;17.86;10.72;0;nan;nan;2002330996
12658;10;16.58;10.38;0;2.74;8.44;2002331005
12660;60;17.86;10.72;0;nan;nan;2002331008
12675;60;16.3;9.42;0;nan;nan;2002331031
12678;10;15.96;9.3;0;3;9.26;2002331035
12679;10;15.96;9.3;0;3;9.26;2002331037
12680;10;15.96;9.3;0;3;9.26;2002331040
12682;60;16.3;9.42;0;nan;nan;2002331043
12687;60;16.3;9.42;0;nan;nan;2002331048
12688;100;15.58;11.2;2.5;6;13.6;2002331049
12691;60;16.3;9.42;0;nan;nan;2002331052
12692;60;16.3;9.42;0;nan;nan;2002331053
12693;100;15.58;11.2;2.5;6;13.6;2002331054
12698;60;16.3;9.42;0;nan;nan;2002331060
12699;60;16.3;9.42;0;nan;nan;2002331061
12702;60;16.3;9.42;0;nan;nan;2002331064
12704;127;19.32;8.96;0;3.22;9.02;2002331066
12705;60;16.3;9.42;0;nan;nan;2002331067
12707;10;15.96;9.3;0;3;9.26;2002331069
12722;60;15.36;8.54;0;nan;nan;2002331085
12723;127;18.04;7.96;0;3.78;9.4;2002331088
12724;1510;16.32;2.5;0;2.5;7.94;2002331089
12726;10;14.64;7.36;0;3.94;9.26;2002331091
12727;60;14.54;8.26;0;nan;nan;2002331092
12731;100;13.98;10.1;1.5;7.22;15.84;2002331100
12732;10;14.64;7.36;0;3.94;9.26;2002331102
12733;10;14.64;7.36;0;3.94;9.26;2002331104
12734;10;14.64;7.36;0;3.94;9.26;2002331105
12735;60;14.54;8.26;0;nan;nan;2002331106
12739;127;17.44;7.12;0;4.22;10.12;2002331110
12740;10;14.64;7.36;0;3.94;9.26;2002331111
12741;10;14.64;7.36;0;3.94;9.26;2002331112
12742;60;14.54;8.26;0;nan;nan;2002331113
12743;127;17.44;7.12;0;4.22;10.12;2002331114
12744;1510;16.32;2.5;0;2.5;7.94;2002331115
12745;60;13.56;8.04;0;nan;nan;2002331116
12748;60;13.56;8.04;0;nan;nan;2002331119
12761;10;14.08;7.28;0;4.5;10.32;2002331133
12762;60;13.56;8.04;0;nan;nan;2002331134
12765;10;14.08;7.28;0;4.5;10.32;2002331140
12767;10;14.08;7.28;0;4.5;10.32;2002331142
12769;127;15.76;6.56;0;4.94;12;2002331144
12771;10;14.08;7.28;0;4.5;10.32;2002331146
12772;100;13.46;9.08;0;6.44;16.68;2002331148
12773;60;13.52;6.92;0;nan;nan;2002331149
12774;60;13.52;6.92;0;nan;nan;2002331150
12776;10;14.52;6.68;0.04;3.66;9.22;2002331152
12778;100;13.46;9.08;0;6.44;16.68;2002331154
12780;100;13.46;9.08;0;6.44;16.68;2002331157
12781;127;14.92;5.76;0;4.72;12;2002331158
12784;127;14.92;5.76;0;4.72;12;2002331163
12790;60;13.52;6.92;0;nan;nan;2002331169
12792;100;13.46;9.08;0;6.44;16.68;2002331171
12801;1510;11.22;-0.2;0.14;3.28;10.32;2002331182
12802;127;14.8;5.52;0.08;4;10.72;2002331184
12803;10;15.38;7.38;0.74;3.12;8.9;2002331186
12804;10;15.38;7.38;0.74;3.12;8.9;2002331187
12807;127;14.8;5.52;0.08;4;10.72;2002331190
12812;127;14.8;5.52;0.08;4;10.72;2002331195
12813;100;13.72;8.84;0.08;4.88;12.86;2002331196
12814;10;15.38;7.38;0.74;3.12;8.9;2002331198
12815;60;13.8;6.66;0;nan;nan;2002331199
12819;127;14.8;5.52;0.08;4;10.72;2002331203
12821;127;14.8;5.52;0.08;4;10.72;2002331206
12824;10;15.82;8.64;0.74;2.46;7.9;2002331210
12825;60;14.3;6.6;0;nan;nan;2002331211
12827;60;14.3;6.6;0;nan;nan;2002331213
12830;60;14.3;6.6;0;nan;nan;2002331216
12832;127;15.16;6.08;0.08;2.6;9.16;2002331221
12843;100;13.3;8.125;0.025;1.75;6.55;2002331238
12845;10;13.2;6.78;0.9;1.94;6.6;2002331240
12854;10;14.48;7.24;0.44;2.72;6.7;2002331251
12855;10;14.48;7.24;0.44;2.72;6.7;2002331254
12869;127;17.36;7.48;0.04;2.86;8.28;2002331276
12870;10;14.84;7.8;0.44;2.72;7.2;2002331278
12871;1510;1.286.666.667;1.5;0;2.275;7.7;2002331279
12874;10;15.12;8.04;0;2.96;7.42;2002331283
12875;10;15.12;8.04;0;2.96;7.42;2002331284
12884;127;18.52;7.72;0;2.92;8.62;2002331294
12888;100;16.12;10.56;0;5.52;10.28;2002331299
12895;10;15.68;7.78;0;3.24;8.32;2002331311
12896;10;15.68;7.78;0;3.24;8.32;2002331312
12899;10;16.32;8.22;0;2.74;7.88;2002331315
12902;10;16.32;8.22;0;2.74;7.88;2002331318
12903;100;16.3;10.8;0;5.46;10.5;2002331319
12904;127;21.36;7.92;0;3.48;9.74;2002331320
12906;100;16.3;10.8;0;5.46;10.5;2002331322
12907;100;16.3;10.8;0;5.46;10.5;2002331323
12908;10;16.32;8.22;0;2.74;7.88;2002331324
12913;10;16.12;9.14;0;2.74;8.1;2002331333
12925;100;15.85;10.95;0;5.4;10.9;2002331347
12931;127;19.64;9.2;0.4;4.08;11.34;2002331357
12940;127;18.76;9.64;0.4;3.62;10.18;2002331369
12944;127;18.04;10.12;nan;4.06;10.84;2002331375
12946;10;16.26;11.36;0.42;2.48;8.56;2002331379
12947;10;15.64;11.54;0.42;2.82;9.44;2002331382
12950;100;15.46;11.1;0.08;3.66;16.2;2002331388
12954;127;19.08;8.74;nan;2.68;11.88;2002331399
12955;60;1.616.666.667;11.9;0.15;nan;nan;2002331407
12957;60;20.34;14.58;0.28;nan;nan;2002331409
12958;127;18.48;11.32;0.2;2.78;9.5;2002331411
12962;127;21.6;13.24;0;3.44;8.74;2002331421
12964;127;21.52;13.72;0.94;3.34;8.46;2002331426
12968;60;20.775;15.55;0.366666667;nan;nan;2002331433
12969;60;20.5;14.725;0;nan;nan;2002331434
12971;1530;14.76;4.14;0;3.1;8.84;2002331437
12972;1530;14.76;4.14;0;3.1;8.84;2002331438
12974;127;20.86;13.36;nan;3.62;9.72;2002331440
12975;127;20.72;15.02;nan;1.68;7.06;2002331442
12976;10;19.92;15.06;1.44;1.5;6.2;2002331443
12978;127;20.44;13.64;nan;3.12;10;2002331447
12979;60;20.6;15.4;0.48;nan;nan;2002331450
12980;60;20.88;15.92;0.36;nan;nan;2002331451
12981;127;22.58;15.12;nan;2.22;8.06;2002331452
12982;127;22.58;15.12;nan;2.22;8.06;2002331453
12987;127;22.08;14.64;0.04;3.56;9.18;2002331467
12988;127;22.08;14.64;0.04;3.56;9.18;2002331468
12991;60;1.946.666.667;15.5;0;nan;nan;2002331473
13003;127;20.96;14.48;0.86;2.22;7.74;2002331497
13005;127;19.52;12.16;5.14;3.56;12.48;2002331501
13006;127;21.16;11.12;1.06;3.8;13.66;2002331509
13007;127;21.16;11.12;1.06;3.8;13.66;2002331511
13008;10;20.24;12.88;0.02;1.88;9.56;2002331513
13010;100;21.1;13.78;0.68;4.84;15.58;2002331516
13012;10;16.44;8.52;6.4;1.5;7.14;2002331519
13013;100;14.46;9.2;0.2;5.16;16.36;2002331521
13019;127;17.94;11.16;0;2.38;7.9;2002331531
13021;100;17.54;12.98;0.02;2.82;8.62;2002331534
13026;127;18.42;11.16;0;2.48;9.46;2002331541
13027;60;18.76;12.88;0;nan;nan;2002331542
13030;127;18.42;11.16;0;2.48;9.46;2002331545
13033;100;18.62;13.44;1.3;2.88;12.46;2002331549
13034;100;18.62;13.44;1.3;2.88;12.46;2002331550
13049;1140;10.82;0.64;0.04;1.72;7.98;2002340014
13050;1140;17.36;4.58;0.04;1.84;8.32;2002340015
13051;10;15.68;7.78;0;3.24;8.32;2002340016
13052;1140;21.76;6.16;0;1.62;8.28;2002340017
13053;1140;21.76;6.16;0;1.62;8.28;2002340019
13055;1140;23.22;7.52;nan;1.4;6.94;2002340023
13057;1140;20.6;8.78;nan;2.3;9.4;2002340027
13058;830;23.9;7.82;0;3.06;10.72;2002340028
13059;830;23.9;7.82;0;3.06;10.72;2002340029
13063;1140;23.86;10.26;nan;1.32;7.58;2002340034
13064;1140;24.88;10.56;nan;1.42;7.52;2002340035
13065;830;25;8.72;0;1.98;9;2002340040
13066;1140;24.14;10.92;0;1.32;8.24;2002340042
13069;52;29.48;21.64;0;4.78;10.34;2002350008
13070;52;29.48;21.64;0;4.78;10.34;2002350009
13071;52;28.68;20.48;0.9;3.02;8.16;2002350017
13072;52;26.88;19.52;nan;4.98;10.94;2002350027
13073;685;9.26;5.38;0.08;nan;nan;2002360002
